Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
1162,Brandon Aiyuk\AiyuBr00,SFO,22,WR,12,11,,,,,,0,0,1,5,0,0.0,,,,,,
1163,Otaro Alaka\AlakOt01,BAL,24,,5,0,,,,,,,,,,,0.0,1,0,1,0,0,
1164,Josh Allen *\AlleJo02,BUF,24,QB,16,16,,,,,,0,9,1,-2,0,0.0,,,,,,
1165,Auzoyah Alufohai\AlufAu00,HOU,24,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1166,JJ Arcega-Whiteside\ArceJJ00,PHI,24,,8,0,,,,,,0,0,1,0,1,0.0,,,,,,
1167,Dan Arnold\ArnoDa00,ARI,25,te,16,5,,,,,,0,2,1,0,0,0.0,,,,,,
1168,Kalen Ballage\BallKa00,2TM,25,,11,2,,,,,,0,1,1,0,0,0.0,,,,,,
1169,Peyton Barber\BarbPe01,WAS,26,rb,16,2,,,,,,,,,,,0.0,2,0,2,0,0,
1170,Alex Barrett\BarrAl00,SFO,26,,7,0,,,,,,,,,,,0.0,5,0,5,0,2,
1171,Cameron Batson\BatsCa00,TEN,25,wr,12,1,,,,,,0,1,1,-5,0,0.0,,,,,,
1172,Kelvin Beachum\BeacKe00,ARI,31,RT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1173,Nick Boyle\BoylNi00,BAL,27,te,9,9,,,,,,0,0,1,1,0,0.0,,,,,,
1174,Tim Boyle\BoylTi00,GNB,26,,8,0,,,,,,0,1,1,0,0,0.0,,,,,,
1175,Bradley Bozeman\BozeBr00,BAL,26,LG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1176,Garrett Bradbury\BradGa00,MIN,25,C,16,16,,,,,,0,1,2,-12,0,0.0,,,,,,
1177,Hunter Bradley\BradHu00,GNB,26,,16,0,,,,,,,,,,,0.0,1,0,1,0,0,
1178,Tom Brady\BradTo00,TAM,43,QB,16,16,,,,,,0,4,3,-6,0,0.0,,,,,,
1179,Drew Brees\BreeDr00,NOR,41,QB,12,12,,,,,,0,6,2,0,0,0.0,,,,,,
1180,Aaron Brewer\BrewAa00,ARI,30,,16,0,,,,,,0,0,1,0,0,0.0,,,,,,
1181,Teddy Bridgewater\BridTe00,CAR,28,QB,15,15,,,,,,0,6,1,-7,0,0.0,,,,,,
1182,Cortez Broughton\BrouCo00,LAC,24,,9,0,0,0,0,0,1,,,,,,0.0,4,0,4,0,0,
1183,Joe Burrow\BurrJo01,CIN,24,qb,10,10,,,,,,0,9,4,-27,0,0.0,,,,,,
1184,Ibraheim Campbell\CampIb00,IND,28,,5,0,,,,,,,,,,,0.0,1,0,1,0,0,
1185,Ron'Dell Carter\CartRo02,DAL,23,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1186,Geron Christian\ChriGe01,WAS,24,lt,6,6,,,,,,0,0,1,0,0,0.0,,,,,,
1187,AJ Cole III\ColeAJ01,LVR,25,p,16,0,,,,,,0,1,1,-7,0,0.0,,,,,,
1188,Mason Cole\ColeMa02,ARI,24,C,14,14,,,,,,0,0,1,0,0,0.0,,,,,,
1189,James Conner\ConnJa00,PIT,25,RB,13,11,,,,,,0,2,2,0,0,0.0,,,,,,
1190,Dalvin Cook*\CookDa01,MIN,25,RB,14,14,,,,,,0,5,1,0,0,0.0,,,,,,
1191,Austin Corbett\CorbAu00,LAR,25,RG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1192,Kirk Cousins\CousKi00,MIN,32,QB,16,16,,,,,,0,9,1,-1,0,0.0,,,,,,
1193,Aaron Crawford\CrawAa00,BAL,23,,1,0,,,,,,,,,,,0.0,1,0,1,0,0,
1194,Dane Cruikshank\CruiDa00,TEN,25,,2,0,1,13,0,13,1,,,,,,0.0,1,0,1,0,0,
1195,Lloyd Cushenberry III\CushLl00,DEN,23,C,16,16,,,,,,0,2,1,-7,0,0.0,,,,,,
1196,Dennis Daley\DaleDe00,CAR,24,g,5,3,,,,,,0,0,1,0,0,0.0,,,,,,
1197,Gabriel Davis\DaviGa01,BUF,21,WR,16,11,,,,,,0,1,1,0,0,0.0,,,,,,
1198,Jesse Davis\DaviJe00,MIA,29,LT,16,15,,,,,,0,0,2,0,0,0.0,,,,,,
1199,Dion Dawkins\DawkDi00,BUF,26,LT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1200,Will Dissly\DissWi00,SEA,24,TE,16,12,,,,,,,,,,,0.0,1,0,1,0,0,
1201,J.K. Dobbins\DobbJK00,BAL,22,rb,15,1,,,,,,0,2,2,0,0,0.0,,,,,,
1202,Kenyan Drake\DrakKe00,ARI,26,RB,15,13,,,,,,0,3,1,0,0,0.0,,,,,,
1203,Chase Edmonds\EdmoCh00,ARI,24,rb,16,2,,,,,,0,2,1,0,0,0.0,,,,,,
1204,Gus Edwards\EdwaGu00,BAL,25,rb,16,6,,,,,,1,1,0,0,0,0.0,,,,,,
1205,Tyler Eifert\EifeTy00,JAX,30,te,15,4,,,,,,1,0,0,0,0,0.0,,,,,,
1206,Austin Ekeler\EkelAu00,LAC,25,rb,10,10,,,,,,0,1,1,0,0,0.0,,,,,,
1207,Ezekiel Elliott\ElliEz00,DAL,25,RB,15,15,,,,,,0,6,2,0,0,0.0,,,,,,
1208,Sharif Finch\FincSh00,NYJ,25,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1209,Ryan Fitzpatrick\FitzRy00,MIA,38,qb,9,7,,,,,,0,2,1,0,0,0.0,,,,,,
1210,Joe Flacco\FlacJo00,NYJ,35,qb,5,4,,,,,,0,1,1,-6,0,0.0,,,,,,
1211,Nick Foles\FoleNi00,CHI,31,qb,9,7,,,,,,0,2,2,0,0,0.0,,,,,,
1212,Robert Foster\FostRo01,WAS,26,wr,4,2,,,,,,,,,,,0.0,1,0,1,0,0,
1213,Leonard Fournette\FourLe00,TAM,25,rb,13,3,,,,,,0,0,1,0,0,0.0,,,,,,
1214,Travis Fulgham\FulgTr00,PHI,25,wr,13,8,,,,,,0,0,1,0,0,0.0,,,,,,
1215,Blaine Gabbert\GabbBl00,TAM,31,,4,0,,,,,,0,1,1,0,0,0.0,,,,,,
1216,Wayne Gallman\GallWa00,NYG,26,rb,15,10,,,,,,0,1,1,0,0,0.0,,,,,,
1217,Graham Gano\GanoGr44,NYG,33,k,16,0,,,,,,,,,,,0.0,1,0,1,0,0,
1218,Joe Gaziano\GaziJo01,LAC,24,,2,0,,,,,,,,,,,0.0,1,0,1,0,1,
1219,Cullen Gillaspia\GillCu00,HOU,25,,7,0,,,,,,,,,,,0.0,3,0,3,0,0,
1220,Ted Ginn Jr.\GinnTe00,CHI,35,,6,0,,,,,,0,1,1,0,0,0.0,,,,,,
1221,Graham Glasgow\GlasGr00,DEN,28,RG,13,13,,,,,,1,0,0,0,0,0.0,,,,,,
1222,Jared Goff\GoffJa00,LAR,26,QB,15,15,,,,,,0,7,1,-1,0,0.0,,,,,,
1223,Jakeem Grant\GranJa00,MIA,28,wr,14,4,,,,,,0,2,1,0,0,0.0,,,,,,
1224,Todd Gurley\GurlTo01,ATL,26,RB,15,15,,,,,,0,2,2,0,0,0.0,,,,,,
1225,DaeSean Hamilton\HamiDa01,DEN,25,wr,16,2,,,,,,0,1,1,0,0,0.0,,,,,,
1226,Damien Harris\HarrDa06,NWE,23,rb,10,10,,,,,,0,1,2,0,0,0.0,,,,,,
1227,Josh Harris\HarrJo02,ATL,31,,16,0,,,,,,,,,,,0.0,1,0,1,0,0,
1228,Dwayne Haskins\HaskDw00,WAS,23,qb,7,6,,,,,,0,6,2,-7,0,0.0,,,,,,
1229,Rob Havenstein\HaveRo00,LAR,28,RT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1230,Chad Henne\HennCh01,KAN,35,qb,3,1,,,,,,0,2,1,-5,0,0.0,,,,,,
1231,Derrick Henry *+\HenrDe00,TEN,26,RB,16,16,,,,,,0,3,1,0,0,0.0,,,,,,
1232,Justin Herbert\HerbJu00,LAC,22,QB,15,15,,,,,,0,8,3,-12,0,0.0,,,,,,
1233,Rashard Higgins\HiggRa00,CLE,26,wr,13,6,,,,,,0,3,2,-22,0,0.0,,,,,,
1234,Taysom Hill\HillTa00,NOR,30,wr,16,8,,,,,,0,10,3,-8,0,0.0,,,,,,
1235,Tyreek Hill*+\HillTy00,KAN,26,WR,15,15,,,,,,1,1,0,0,0,0.0,,,,,,
1236,Jacob Hollister\HollJa03,SEA,27,te,16,5,,,,,,,,,,,0.0,3,0,3,0,0,
1237,Trey Hopkins\HopkTr01,CIN,28,C,15,15,,,,,,0,0,1,0,0,0.0,,,,,,
1238,Rodney Hudson\HudsRo00,LVR,31,C,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1239,Kareem Hunt\HuntKa00,CLE,25,rb,16,5,,,,,,0,2,5,-2,0,0.0,,,,,,
1240,Tyler Huntley\HuntTy01,BAL,22,,2,0,,,,,,0,0,1,0,0,0.0,,,,,,
1241,James Hurst\HursJa00,NOR,29,t,12,5,,,,,,0,0,1,0,0,0.0,,,,,,
1242,Jalen Hurts\HurtJa00,PHI,22,qb,15,4,,,,,,0,9,3,-8,0,0.0,,,,,,
1243,Carlos Hyde\HydeCa00,SEA,30,,10,1,,,,,,0,1,1,0,0,0.0,,,,,,
1244,Mark Ingram\IngrMa01,BAL,31,rb,11,9,,,,,,0,0,2,0,0,0.0,,,,,,
1245,Andy Isabella\IsabAn00,ARI,24,wr,13,2,,,,,,0,1,1,0,0,0.0,,,,,,
1246,Lamar Jackson\JackLa00,BAL,23,QB,15,15,,,,,,0,10,4,-9,0,0.0,,,,,,
1247,J.J. Jansen\JansJ.00,CAR,34,,16,0,,,,,,,,,,,0.0,1,0,1,0,0,
1248,Van Jefferson\JeffVa00,LAR,24,,16,0,,,,,,0,1,0,-11,0,0.0,1,0,1,0,0,
1249,Timmy Jernigan\JernTi00,2TM,28,,5,0,,,,,,,,,,,0.0,1,0,1,0,1,
1250,D'Ernest Johnson\JohnDE04,CLE,24,,16,0,,,,,,0,1,1,0,0,0.0,,,,,,
1251,David Johnson\JohnDa08,HOU,29,RB,12,12,,,,,,0,2,1,0,0,0.0,,,,,,
1252,Diontae Johnson\JohnDi01,PIT,24,WR,15,13,,,,,,0,2,2,4,0,0.0,,,,,,
1253,Duke Johnson\JohnDu00,HOU,27,rb,11,5,,,,,,0,3,1,0,0,0.0,,,,,,
1254,Ty Johnson\JohnTy02,2TM,23,,13,1,,,,,,,,,,,0.0,1,0,1,0,0,
1255,Clay Johnston\JohnCl00,CAR,24,,2,0,,,,,,,,,,,0.0,1,0,1,0,0,
1256,Aaron Jones*\JoneAa00,GNB,26,RB,14,14,,,,,,0,2,1,0,0,0.0,,,,,,
1257,Daniel Jones\JoneDa05,NYG,23,QB,14,14,,,,,,0,11,3,-5,0,0.0,,,,,,
1258,Keandre Jones\JoneKe03,CIN,23,,2,0,,,,,,,,,,,0.0,1,0,1,0,0,
1259,Peter Kalambayi\KalaPe00,HOU,25,,10,0,,,,,,,,,,,0.0,2,0,2,0,0,
1260,Alvin Kamara *\KamaAl00,NOR,25,rb,15,10,,,,,,0,1,3,0,0,0.0,,,,,,
1261,Jason Kelce*\KelcJa00,PHI,33,C,16,16,,,,,,0,1,2,0,0,0.0,,,,,,
1262,Senio Kelemete\KeleSe00,HOU,30,lg,14,5,,,,,,0,0,1,0,0,0.0,,,,,,
1263,Dennis Kelly\KellDe00,TEN,30,RT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1264,Brett Kern\KernBr20,TEN,34,p,13,0,,,,,,0,0,1,0,0,0.0,,,,,,
1265,Younghoe Koo*\KooxYo00,ATL,26,k,15,0,,,,,,,,,,,0.0,1,0,1,0,0,
1266,Deon Lacey\LaceDe00,BUF,30,,5,0,,,,,,,,,,,0.0,1,0,1,0,0,
1267,CeeDee Lamb\LambCe00,DAL,21,WR,16,14,,,,,,0,2,1,0,0,0.0,,,,,,
1268,Jarvis Landry\LandJa00,CLE,28,WR,15,14,,,,,,0,2,3,6,0,0.0,,,,,,
1269,Charles Leno Jr.\LenoCh00,CHI,29,LT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1270,Drew Lock\LockDr00,DEN,24,QB,13,13,,,,,,0,8,5,-5,0,0.0,,,,,,
1271,Cole Luke\LukeCo00,WAS,25,,5,0,,,,,,,,,,,0.0,1,0,1,0,0,
1272,Jake Luton\LutoJa00,JAX,24,qb,3,3,,,,,,0,2,1,0,0,0.0,,,,,,
1273,Patrick Mahomes *\MahoPa00,KAN,25,QB,15,15,,,,,,0,5,2,-10,0,0.0,,,,,,
1274,Jordan Mailata\MailJo00,PHI,23,lt,15,10,,,,,,1,0,1,0,0,0.0,,,,,,
1275,Sam Martin\MartSa01,DEN,30,p,16,0,,,,,,0,1,1,-12,0,0.0,,,,,,
1276,Shaq Mason\MasoSh01,NWE,27,RG,13,13,,,,,,0,0,1,0,0,0.0,,,,,,
1277,Bobby Massie\MassBo00,CHI,31,rt,8,8,,,,,,0,0,1,0,0,0.0,,,,,,
1278,Baker Mayfield\MayfBa00,CLE,25,QB,16,16,,,,,,0,8,2,-15,0,0.0,,,,,,
1279,Connor McGovern\McGoCo00,NYJ,27,C,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1280,Sean McKeon\McKeSe01,DAL,23,te,14,1,,,,,,,,,,,0.0,1,0,1,0,0,
1281,Anthony Miller\MillAn02,CHI,26,wr,16,6,,,,,,0,2,2,0,0,0.0,,,,,,
1282,Gardner Minshew II\MinsGa00,JAX,24,qb,9,8,,,,,,0,5,1,-1,0,0.0,,,,,,
1283,Jovante Moffatt\MoffJo01,CLE,24,,9,0,,,,,,,,,,,0.0,1,0,1,0,0,
1284,Darnell Mooney\MoonDa00,CHI,23,wr,16,9,,,,,,0,1,1,0,0,0.0,,,,,,
1285,D.J. Moore\MoorD.00,CAR,23,WR,15,14,,,,,,1,0,1,1,0,0.0,,,,,,
1286,David Moore\MoorDa03,SEA,25,wr,16,6,,,,,,0,1,2,0,0,0.0,,,,,,
1287,Foster Moreau\MoreFo00,LVR,23,te,16,2,,,,,,,,,,,0.0,1,0,1,0,0,
1288,Mitch Morse\MorsMi00,BUF,28,C,14,14,,,,,,0,0,1,0,0,0.0,,,,,,
1289,Morgan Moses\MoseMo00,WAS,29,RT,16,16,,,,,,1,0,0,0,0,0.0,,,,,,
1290,Don Muhlbach\MuhlDo20,DET,39,,16,0,,,,,,0,1,0,0,0,0.0,1,0,1,0,0,
1291,Nick Mullens\MullNi00,SFO,25,qb,10,8,,,,,,0,6,1,0,0,0.0,,,,,,
1292,Kyler Murray *\MurrKy00,ARI,23,QB,16,16,,,,,,0,9,2,-3,0,0.0,,,,,,
1293,Cam Newton\NewtCa00,NWE,31,QB,15,15,,,,,,0,6,3,-29,0,0.0,,,,,,
1294,Michael Onwenu\OnweMi00,NWE,23,RT,16,16,,,,,,0,0,2,0,0,0.0,,,,,,
1295,Nate Orchard\OrchNa00,WAS,27,,3,0,,,,,,,,,,,0.0,2,0,2,0,0,
1296,Walter Palmore\PalmWa01,DAL,24,,1,0,,,,,,,,,,,0.0,1,0,1,0,1,
1297,Donald Parham\ParhDo00,LAC,23,te,13,5,,,,,,0,0,1,0,0,0.0,,,,,,
1298,Andrus Peat*\PeatAn00,NOR,27,LG,13,13,,,,,,0,0,1,0,0,0.0,,,,,,
1299,Malcolm Perry\PerrMa00,MIA,23,rb,9,2,,,,,,0,1,1,0,0,0.0,,,,,,
1300,Tyre Phillips\PhilTy00,BAL,23,rg,12,8,,,,,,0,0,1,13,0,0.0,,,,,,
1301,Ethan Pocic\PociEt00,SEA,25,C,14,14,,,,,,0,0,1,0,0,0.0,,,,,,
1302,Troymaine Pope\PopeTr00,LAC,27,,6,0,,,,,,0,0,1,0,0,0.0,,,,,,
1303,MyCole Pruitt\PruiMy00,TEN,28,te,11,4,,,,,,0,0,1,3,1,0.0,,,,,,
1304,Frank Ragnow*\RagnFr00,DET,24,C,14,14,,,,,,0,1,1,-5,0,0.0,,,,,,
1305,Jalen Reagor\ReagJa00,PHI,21,WR,11,11,,,,,,0,2,1,0,0,0.0,,,,,,
1306,J.R. Reed\ReedJR01,LAR,24,,7,0,,,,,,,,,,,0.0,2,0,2,0,0,
1307,Riley Reiff\ReifRi00,MIN,32,LT,15,15,,,,,,0,0,2,0,0,0.0,,,,,,
1308,Josh Reynolds\ReynJo00,LAR,25,WR,16,13,,,,,,0,2,2,-2,0,0.0,,,,,,
1309,Cam Robinson\RobiCa00,JAX,25,LT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1310,James Robinson\RobiJa00,JAX,22,RB,14,14,,,,,,0,3,1,0,0,0.0,,,,,,
1311,Kenny Robinson Jr.\RobiKe02,CAR,21,,9,0,,,,,,,,,,,0.0,1,0,1,0,0,
1312,Aaron Rodgers *+\RodgAa00,GNB,37,QB,16,16,,,,,,0,4,1,-13,0,0.0,,,,,,
1313,Richard Rodgers\RodgRi00,PHI,28,te,14,4,,,,,,,,,,,0.0,2,0,2,0,0,
1314,Ben Roethlisberger\RoetBe00,PIT,38,QB,15,15,,,,,,0,5,2,-13,0,0.0,,,,,,
1315,Aldrick Rosas\RosaAl00,JAX,26,k,6,0,,,,,,0,1,1,0,0,0.0,,,,,,
1316,Kyle Rudolph\RudoKy00,MIN,31,TE,12,12,,,,,,0,1,1,0,0,0.0,,,,,,
1317,Henry Ruggs III\RuggHe00,LVR,21,WR,13,12,,,,,,0,2,1,0,0,0.0,,,,,,
1318,Matt Ryan\RyanMa00,ATL,35,QB,16,16,,,,,,0,6,1,-3,0,0.0,,,,,,
1319,Ty Sambrailo\SambTy00,TEN,28,lt,10,5,,,,,,0,0,1,0,0,0.0,,,,,,
1320,Curtis Samuel\SamuCu00,CAR,24,wr,15,5,,,,,,0,1,1,0,0,0.0,,,,,,
1321,Miles Sanders\SandMi01,PHI,23,RB,12,11,,,,,,0,4,1,7,0,0.0,,,,,,
1322,Dalton Schultz\SchuDa00,DAL,24,TE,16,14,,,,,,0,1,1,0,0,0.0,,,,,,
1323,Isaac Seumalo\SeumIs00,PHI,27,lg,9,9,,,,,,0,0,1,0,0,0.0,,,,,,
1324,Brady Sheldon\ShelBr01,NYJ,27,,2,0,,,,,,,,,,,0.0,1,0,1,0,0,
1325,Laviska Shenault Jr.\ShenLa00,JAX,22,WR,14,12,,,,,,1,0,0,0,0,0.0,,,,,,
1326,Steven Sims\SimsSt00,WAS,23,wr,12,2,,,,,,0,5,3,0,0,0.0,,,,,,
1327,Dan Skipper\SkipDa00,DET,26,,5,0,,,,,,,,,,,0.0,1,0,1,0,0,
1328,Alex Smith\SmitAl03,WAS,36,qb,8,6,,,,,,0,2,2,-4,0,0.0,,,,,,
1329,Braden Smith\SmitBr06,IND,24,RT,14,14,,,,,,0,0,1,0,0,0.0,,,,,,
1330,Kaden Smith\SmitKa00,NYG,23,TE,15,12,,,,,,0,1,1,0,0,0.0,,,,,,
1331,Rodney Smith\SmitRo08,CAR,24,rb,7,1,,,,,,0,1,1,0,0,0.0,,,,,,
1332,Terrance Smith\SmitTe04,ARI,27,,3,0,,,,,,,,,,,0.0,2,0,2,0,0,
1333,Tre'Quan Smith\SmitTr03,NOR,24,wr,14,10,,,,,,0,1,2,0,0,0.0,,,,,,
1334,JuJu Smith-Schuster\SmitJu00,PIT,24,WR,16,14,,,,,,0,3,2,0,0,0.0,,,,,,
1335,Diontae Spencer\SpenDi00,DEN,28,,11,0,,,,,,0,2,2,0,0,0.0,,,,,,
1336,Matthew Stafford\StafMa00,DET,32,QB,16,16,,,,,,0,2,1,-1,0,0.0,,,,,,
1337,Terence Steele\SteeTe01,DAL,23,RT,16,14,,,,,,0,0,1,0,0,0.0,,,,,,
1338,Stephen Sullivan\SullSt00,SEA,24,,1,0,,,,,,,,,,,0.0,1,0,1,0,0,
1339,Geoff Swaim\SwaiGe00,TEN,27,wr,10,8,,,,,,,,,,,0.0,1,0,1,0,0,
1340,Tua Tagovailoa\TagoTu00,MIA,22,qb,10,9,,,,,,0,1,1,0,0,0.0,,,,,,
1341,Ryan Tannehill\TannRy00,TEN,32,QB,16,16,,,,,,0,6,3,-19,0,0.0,,,,,,
1342,Andrew Thomas\ThomAn02,NYG,21,LT,16,15,,,,,,0,0,1,0,0,0.0,,,,,,
1343,Logan Thomas\ThomLo00,WAS,29,TE,16,15,,,,,,0,0,1,0,0,0.0,,,,,,
1344,Solomon Thomas\ThomSo00,SFO,25,de,2,2,,,,,,,,,,,0.0,2,0,2,0,0,
1345,Laken Tomlinson\TomlLa01,SFO,28,LG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1346,Casey Toohill\ToohCa00,2TM,24,,9,0,,,,,,,,,,,0.0,2,0,2,0,1,
1347,Mitchell Trubisky\TrubMi00,CHI,26,qb,10,9,,,,,,0,6,3,0,0,0.0,,,,,,
1348,Ke'Shawn Vaughn\VaugKe00,TAM,23,,10,0,,,,,,0,1,1,0,0,0.0,,,,,,
1349,Alejandro Villanueva\VillAl00,PIT,32,LT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1350,Phillip Walker\WalkPh00,CAR,25,qb,4,1,,,,,,0,1,1,-1,0,0.0,,,,,,
1351,Broderick Washington Jr.\WashBr01,BAL,24,,8,0,,,,,,,,,,,0.0,2,0,2,0,0,
1352,Sammy Watkins\WatkSa00,KAN,27,wr,10,9,,,,,,1,1,0,0,0,0.0,,,,,,
1353,Deshaun Watson *\WatsDe00,HOU,25,QB,16,16,,,,,,0,8,2,-13,0,0.0,,,,,,
1354,Carson Wentz\WentCa00,PHI,28,QB,12,12,,,,,,0,10,4,-17,0,0.0,,,,,,
1355,Chad Wheeler\WheeCh00,SEA,26,,5,0,,,,,,0,0,1,0,0,0.0,,,,,,
1356,James White\WhitJa02,NWE,28,,14,0,,,,,,0,1,1,0,0,0.0,,,,,,
1357,Darrel Williams\WillDa10,KAN,25,,16,0,,,,,,0,0,1,0,0,0.0,,,,,,
1358,Jarren Williams\WillJa09,NYG,23,,2,0,,,,,,,,,,,0.0,1,0,1,0,0,
1359,Mike Williams\WillMi07,LAC,26,WR,15,11,1,0,0,0,1,0,0,1,0,0,0.0,,,,,,
1360,Jeff Wilson\WilsJe01,SFO,25,rb,12,3,,,,,,0,2,1,0,0,0.0,,,,,,
1361,Javon Wims\WimsJa00,CHI,26,wr,13,1,,,,,,,,,,,0.0,1,0,1,0,0,
1362,Isaiah Wynn\WynnIs00,NWE,25,lt,10,10,,,,,,0,0,1,0,0,0.0,,,,,,
1363,T.J. Yeldon\YeldT.00,BUF,27,,3,0,,,,,,0,1,1,0,0,0.0,,,,,,
1364,Brandon Zylstra\ZylsBr00,CAR,27,wr,16,2,,,,,,0,0,1,0,1,0.0,,,,,,
