Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
1166,Riley Dixon\DixoRi00,NYG,28,,17,0,,,,,,,,,,,0.0,1,1,0,0,0,
1167,Myles Dorn\DornMy01,MIN,23,,9,0,,,,,,,,,,,0.0,3,1,2,0,0,
1168,Greg Dortch\DortGr01,ARI,23,wr,5,2,,,,,,,,,,,0.0,1,1,0,0,0,
1169,Chase Edmonds\EdmoCh00,ARI,25,RB,12,11,,,,,,0,1,1,0,0,0.0,1,1,0,0,0,
1170,David Edwards\EdwaDa01,LAR,24,OL,17,17,,,,,,,,,,,0.0,1,1,0,0,0,
1171,Emeke Egbule\EgbuEm00,LAC,25,,3,0,,,,,,,,,,,0.0,2,1,1,0,1,
1172,Pat Elflein\ElflPa00,CAR,27,g,9,9,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1173,Emmanuel Ellerbee\ElleEm00,ATL,25,,4,0,,,,,,,,,,,0.0,1,1,0,0,0,
1174,Ezekiel Elliott\ElliEz00,DAL,26,RB,17,17,,,,,,0,1,2,0,0,0.0,1,1,0,0,0,
1175,Alex Erickson\EricAl01,CAR,29,,17,0,,,,,,,,,,,0.0,1,1,0,0,0,
1176,Mike Evans*\EvanMi00,TAM,28,WR,16,16,,,,,,,,,,,0.0,1,1,0,0,0,
1177,Matt Feiler\FeilMa00,LAC,29,G,16,16,,,,,,,,,,,0.0,1,1,0,0,0,
1178,Reid Ferguson\FergRe00,BUF,27,,17,0,,,,,,,,,,,0.0,1,1,0,0,0,
1179,Dez Fitzpatrick\FitzDe00,TEN,24,,4,0,,,,,,,,,,,0.0,1,1,0,0,0,
1180,Cody Ford\FordCo00,BUF,25,ol,15,7,,,,,,,,,,,0.0,1,1,0,0,0,
1181,Isaiah Ford\FordIs00,MIA,25,wr,13,2,,,,,,,,,,,0.0,1,1,0,0,0,
1182,Daurice Fountain\FounDa00,KAN,26,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1183,Devonta Freeman\FreeDe00,BAL,29,rb,16,8,,,,,,,,,,,0.0,1,1,0,0,0,
1184,Pat Freiermuth\FreiPa00,PIT,23,te,16,9,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1185,Jake Funk\FunkJa00,LAR,23,,10,0,,,,,,,,,,,0.0,2,1,1,0,0,
1186,Russell Gage\GageRu00,ATL,25,wr,14,9,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,
1187,Matt Gay*\GayxMa00,LAR,27,k,17,0,,,,,,,,,,,0.0,1,1,0,0,0,
1188,Zach Gentry\GentZa00,PIT,25,TE,17,12,,,,,,,,,,,0.0,1,1,0,0,0,
1189,Jake Gervase\GervJa00,LAR,26,,2,0,,,,,,,,,,,0.0,2,1,1,0,0,
1190,Mike Gesicki\GesiMi00,MIA,26,te,17,9,,,,,,,,,,,0.0,1,1,0,0,0,
1191,Antonio Gibson\GibsAn00,WAS,23,RB,16,14,,,,,,0,6,0,0,0,0.0,1,1,0,0,0,
1192,Joe Giles-Harris\GileJo01,BUF,24,,2,0,,,,,,,,,,,0.0,2,1,1,0,0,
1193,Tyree Gillespie\GillTy00,LVR,23,,11,0,,,,,,,,,,,0.0,8,1,7,0,0,
1194,Reggie Gilliam\GillRe00,BUF,24,fb,16,5,,,,,,,,,,,0.0,3,1,2,0,0,
1195,Blake Gillikin\GillBl00,NOR,23,p,17,0,,,,,,,,,,,0.0,1,1,0,0,0,
1196,Mike Glennon\GlenMi00,NYG,32,qb,6,4,,,,,,0,6,2,-4,0,0.0,1,1,0,0,0,
1197,Mark Glowinski\GlowMa00,IND,29,G,16,14,,,,,,,,,,,0.0,1,1,0,0,0,
1198,Zane Gonzalez\GonzZa00,CAR,26,k,12,0,,,,,,,,,,,0.0,1,1,0,0,0,
1199,Tay Gowan\GowaTa00,PHI,23,,2,0,,,,,,,,,,,0.0,2,1,1,0,0,
1200,Jimmy Graham\GrahJi00,CHI,35,te,15,6,,,,,,,,,,,0.0,1,1,0,0,0,
1201,Jakeem Grant*\GranJa00,2TM,29,,15,0,,,,,,0,3,0,0,0,0.0,1,1,0,0,0,
1202,Kendrick Green\GreeKe02,PIT,23,C,15,15,,,,,,,,,,,0.0,1,1,0,0,0,
1203,Garrett Griffin\GrifGa00,NOR,27,te,13,6,,,,,,0,1,0,0,0,0.0,2,1,1,0,0,
1204,Joe Haeg\HaegJo00,PIT,28,t,12,2,,,,,,,,,,,0.0,1,1,0,0,0,
1205,Lirim Hajrullahu\HajrLi00,2TM,31,,4,0,,,,,,,,,,,0.0,1,1,0,0,0,
1206,Da'Shawn Hand\HandDa00,2TM,26,,4,0,0,0,0,0,1,,,,,,0.0,2,1,1,0,0,
1207,Mecole Hardman\HardMe00,KAN,23,wr,17,8,,,,,,0,3,1,0,0,0.0,1,1,0,0,0,
1208,Darius Harris\HarrDa07,KAN,25,,7,0,,,,,,,,,,,0.0,1,1,0,0,0,
1209,Deonte Harris\HarrDe07,NOR,24,wr,13,1,,,,,,0,2,1,0,0,0.0,1,1,0,0,0,
1210,Nick Harris\HarrNi01,CLE,23,c,11,1,,,,,,,,,,,0.0,1,1,0,0,0,
1211,Tim Harris\HarrTi01,CLE,26,,1,0,,,,,,,,,,,0.0,2,1,1,0,0,
1212,Willie Harvey\HarvWi00,CLE,25,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1213,Pressley Harvin III\HarvPr00,PIT,23,p,15,0,,,,,,,,,,,0.0,1,1,0,0,0,
1214,Daniel Helm\HelmDa01,LVR,26,te,9,1,,,,,,,,,,,0.0,1,1,0,0,0,
1215,Justin Herbert*\HerbJu00,LAC,23,QB,17,17,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1216,Khalil Herbert\HerbKh00,CHI,23,rb,17,2,,,,,,0,1,3,0,0,0.0,3,1,2,0,0,
1217,Frank Herron\HerrFr00,CAR,27,,1,0,,,,,,,,,,,0.0,1,1,0,0,0,
1218,Gavin Heslop\HeslGa00,SEA,24,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1219,Tee Higgins\HiggTe00,CIN,22,WR,14,14,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1220,Kylin Hill\HillKy00,GNB,23,,8,0,,,,,,,,,,,0.0,1,1,0,0,0,
1221,Kendall Hinton\HintKe00,DEN,24,wr,16,1,,,,,,,,,,,0.0,1,1,0,0,0,
1222,Sterling Hofrichter\HofrSt00,TAM,25,p,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1223,Chris Hogan\HogaCh00,NOR,34,,5,1,,,,,,,,,,,0.0,1,1,0,0,0,
1224,Dustin Hopkins\HopkDu00,2TM,31,,17,0,,,,,,,,,,,0.0,3,1,2,0,0,
1225,Jesper Horsted\HorsJe00,CHI,24,,7,0,,,,,,,,,,,0.0,2,1,1,0,0,
1226,Jordan Howard\HowaJo00,PHI,27,,7,0,,,,,,0,0,1,-3,0,0.0,1,1,0,0,0,
1227,Chuba Hubbard\HubbCh01,CAR,22,rb,17,10,,,,,,0,1,1,0,0,0.0,1,1,0,0,0,
1228,Rodney Hudson\HudsRo00,ARI,32,OL,12,12,,,,,,0,2,0,-7,0,0.0,1,1,0,0,0,
1229,Creed Humphrey\HumpCr00,KAN,22,OL,17,17,,,,,,0,1,0,9,0,0.0,1,1,0,0,0,
1230,Lil'Jordan Humphrey\HumpLi01,NOR,23,wr,10,4,,,,,,,,,,,0.0,1,1,0,0,0,
1231,Adam Humphries\HumpAd00,WAS,28,WR,17,11,,,,,,,,,,,0.0,2,1,1,0,0,
1232,Hayden Hurst\HursHa00,ATL,28,te,13,5,,,,,,0,3,0,0,0,0.0,1,1,0,0,0,
1233,Mark Ingram\IngrMa01,2TM,32,,14,10,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1234,Andy Isabella\IsabAn00,ARI,25,,8,0,,,,,,,,,,,0.0,2,1,1,0,0,
1235,Austin Jackson\JackAu00,MIA,22,T,17,16,,,,,,0,0,1,0,0,0.0,2,1,1,0,0,
1236,Jonah Jackson*\JackJo03,DET,24,G,16,16,,,,,,,,,,,0.0,1,1,0,0,0,
1237,Josh Jackson\JackJo01,KAN,25,,2,0,,,,,,,,,,,0.0,4,1,3,0,0,
1238,Michael Jackson\JackMi01,SEA,24,,2,0,0,0,0,0,2,,,,,,0.0,2,1,1,0,0,
1239,Robert Jackson\JackRo00,BAL,28,,5,0,,,,,,,,,,,0.0,3,1,2,0,0,
1240,Josh Jacobs\JacoJo01,LVR,23,RB,15,14,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,
1241,Blake Jarwin\JarwBl00,DAL,27,,8,5,,,,,,,,,,,0.0,1,1,0,0,0,
1242,Van Jefferson\JeffVa00,LAR,25,WR,17,17,,,,,,,,,,,0.0,1,1,0,0,0,
1243,Jauan Jennings\JennJa00,SFO,24,wr,16,1,,,,,,0,1,2,0,0,0.0,1,1,0,0,0,
1244,Ryan Jensen*\JensRy00,TAM,30,C,17,17,,,,,,0,1,0,-14,0,0.0,1,1,0,0,0,
1245,David Johnson\JohnDa08,HOU,30,rb,13,4,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1246,Jakob Johnson\JohnJa12,NWE,27,fb,17,6,,,,,,,,,,,0.0,2,1,1,0,0,
1247,Josh Johnson\JohnJo05,2TM,35,,4,1,,,,,,0,2,2,10,0,0.0,1,1,0,0,0,
1248,Josh Johnson\JohnJo06,SEA,24,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1249,Marcus Johnson\JohnMa07,TEN,27,wr,7,3,,,,,,,,,,,0.0,1,1,0,0,0,
1250,Tyler Johnson\JohnTy00,TAM,23,wr,17,3,,,,,,,,,,,0.0,1,1,0,0,0,
1251,Tyron Johnson\JohnTy03,2TM,25,,10,0,,,,,,1,0,0,0,0,0.0,1,1,0,0,0,
1252,Julio Jones\JoneJu02,TEN,32,wr,10,10,,,,,,,,,,,0.0,1,1,0,0,0,
1253,Keandre Jones\JoneKe03,CIN,24,,5,0,,,,,,,,,,,0.0,3,1,2,0,0,
1254,Mac Jones*\JoneMa05,NWE,23,QB,17,17,,,,,,0,7,1,-4,0,0.0,2,1,1,0,0,
1255,Marvin Jones\JoneMa02,JAX,31,WR,17,16,,,,,,,,,,,0.0,1,1,0,0,0,
1256,Karl Joseph\JoseKa00,PIT,28,,2,0,0,0,0,0,1,,,,,,0.0,2,1,1,0,0,
1257,Lamarcus Joyner\JoynLa00,NYJ,31,s,1,1,,,,,,,,,,,0.0,1,1,0,0,0,
1258,Kyle Juszczyk*\JuszKy00,SFO,30,FB,17,16,,,,,,,,,,,0.0,3,1,2,0,0,
1259,Thakarius Keyes\KeyeTh00,2TM,24,,5,0,,,,,,,,,,,0.0,1,1,0,0,0,
1260,Javon Kinlaw\KinlJa00,SFO,24,dt,4,4,,,,,,,,,,,0.0,8,1,7,0,1,
1261,George Kittle*\KittGe00,SFO,28,TE,14,14,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,
1262,Cole Kmet\KmetCo00,CHI,22,TE,17,17,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1263,Dawson Knox\KnoxDa00,BUF,25,TE,15,14,,,,,,1,0,0,0,0,0.0,1,1,0,0,0,
1264,Tyler Kroft\KrofTy00,NYJ,29,te,9,6,,,,,,,,,,,0.0,1,1,0,0,0,
1265,Cooper Kupp*+\KuppCo00,LAR,28,WR,17,17,,,,,,,,,,,0.0,1,1,0,0,0,
1266,Jarvis Landry\LandJa00,CLE,29,,12,12,,,,,,0,3,0,-3,0,0.0,1,1,0,0,0,
1267,Harvey Langi\LangHa00,NWE,29,lb,7,1,,,,,,,,,,,0.0,3,1,2,0,0,
1268,Allen Lazard\LazaAl00,GNB,26,WR,15,13,,,,,,,,,,,0.0,1,1,0,0,0,
1269,Brandon Linder\LindBr00,JAX,29,ol,9,9,,,,,,,,,,,0.0,1,1,0,0,0,
1270,Chris Lindstrom\LindCh00,ATL,24,G,17,17,,,,,,,,,,,0.0,1,1,0,0,0,
1271,Corey Linsley*\LinsCo00,LAC,30,C,16,16,,,,,,,,,,,0.0,1,1,0,0,0,
1272,Drew Lock\LockDr00,DEN,25,qb,6,3,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,
1273,Cornelius Lucas\LucaCo01,WAS,30,t,15,7,,,,,,,,,,,0.0,1,1,0,0,0,
1274,Isaiah Mack\MackIs00,BAL,25,,2,0,,,,,,,,,,,1.0,3,1,2,1,1,
1275,Ledarius Mack\MackLe01,CHI,25,,3,0,,,,,,,,,,,0.0,3,1,2,0,0,
1276,Patrick Mahomes*\MahoPa00,KAN,26,QB,17,17,,,,,,0,9,2,-17,0,0.0,1,1,0,0,0,
1277,Ali Marpet*\MarpAl00,TAM,28,,16,16,,,,,,,,,,,0.0,1,1,0,0,0,
1278,Jonathan Marshall\MarsJo00,NYJ,24,,4,0,,,,,,,,,,,0.0,2,1,1,0,1,
1279,Wes Martin\MartWe00,NYG,25,g,7,1,,,,,,,,,,,0.0,1,1,0,0,0,
1280,Josh Mauro\MaurJo00,ARI,30,,5,1,,,,,,,,,,,1.0,3,1,2,1,1,
1281,Christian McCaffrey\McCaCh01,CAR,25,rb,7,7,,,,,,0,1,1,3,0,0.0,1,1,0,0,0,
1282,Mac McCain\McCaMa02,PHI,23,,2,0,,,,,,,,,,,0.0,3,1,2,0,0,
1283,Colt McCoy\McCoCo00,ARI,35,qb,8,3,,,,,,0,4,3,0,0,0.0,1,1,0,0,0,
1284,KC McDermott\McDeKC01,JAX,25,ol,9,1,,,,,,,,,,,0.0,1,1,0,0,0,
1285,Isaiah McKenzie\McKeIs00,BUF,26,wr,15,2,,,,,,0,2,1,4,0,0.0,1,1,0,0,0,
1286,Kahlil McKenzie\McKeKa00,BAL,24,,5,0,,,,,,,,,,,0.0,4,1,3,0,0,
1287,J.D. McKissic\McKiJ.00,WAS,28,rb,11,3,,,,,,,,,,,0.0,1,1,0,0,0,
1288,Tre' McKitty\McKiTr00,LAC,22,te,11,4,,,,,,,,,,,0.0,1,1,0,0,0,
1289,Brandon McManus\McMaBr01,DEN,30,k,17,0,,,,,,,,,,,0.0,1,1,0,0,0,
1290,Racey McMath\McMaRa00,TEN,22,,9,0,,,,,,0,1,0,0,0,0.0,5,1,4,0,0,
1291,Torry McTyer\McTyTo00,WAS,26,,4,0,0,0,0,0,2,,,,,,0.0,1,1,0,0,0,
1292,Patrick Mekari\MekaPa00,BAL,24,OL,13,12,,,,,,,,,,,0.0,1,1,0,0,0,
1293,D.K. Metcalf\MetcDK00,SEA,24,WR,17,17,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1294,Sony Michel\MichSo00,LAR,26,rb,17,7,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1295,Jaydon Mickens\MickJa01,2TM,27,,11,0,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1296,David Moa\MoaxDa00,NYG,25,,4,1,,,,,,,,,,,0.0,3,1,2,0,0,
1297,Rondale Moore\MoorRo02,ARI,21,wr,14,7,,,,,,0,3,0,0,0,0.0,1,1,0,0,0,
1298,Zack Moss\MossZa00,BUF,24,,13,0,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,
1299,Johnny Mundt\MundJo00,LAR,27,,6,0,,,,,,,,,,,0.0,1,1,0,0,0,
1300,Sam Mustipher\MustSa01,CHI,25,OL,17,17,,,,,,0,5,0,0,0,0.0,1,1,0,0,0,
1301,Gabe Nabers\NabeGa00,LAC,24,fb,10,1,,,,,,,,,,,0.0,2,1,1,0,0,
1302,Quenton Nelson*\NelsQu00,IND,25,OL,13,13,,,,,,,,,,,0.0,1,1,0,0,0,
1303,Dazz Newsome\NewsDa00,CHI,22,wr,3,1,,,,,,,,,,,0.0,2,1,1,0,0,
1304,Parry Nickerson\NickPa00,MIN,27,,4,0,,,,,,,,,,,0.0,1,1,0,0,0,
1305,Daviyon Nixon\NixoDa00,CAR,23,,7,0,,,,,,,,,,,0.5,9,1,8,0,2,
1306,Storm Norton\NortSt00,LAC,27,T,17,15,,,,,,,,,,,0.0,1,1,0,0,0,
1307,Mark Nzeocha\NzeoMa00,SFO,31,,2,0,,,,,,,,,,,0.0,2,1,1,0,0,
1308,Pat O'Donnell\ODonPa00,CHI,30,p,17,0,,,,,,,,,,,0.0,1,1,0,0,0,
1309,Brian O'Neill*\ONeiBr00,MIN,26,T,17,17,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1310,James O'Shaughnessy\O'ShJa00,JAX,29,te,7,6,,,,,,,,,,,0.0,1,1,0,0,0,
1311,Qadree Ollison\OlliQa00,ATL,25,,8,0,,,,,,1,1,0,0,0,0.0,2,1,1,0,0,
1312,Matthew Orzech\OrzeMa00,LAR,26,,17,0,,,,,,0,1,0,-4,0,0.0,1,1,0,0,0,
1313,Riley Patterson\PattRi01,DET,22,k,7,0,,,,,,,,,,,0.0,1,1,0,0,0,
1314,Jason Peters\PeteJa21,CHI,39,OL,15,15,,,,,,,,,,,0.0,1,1,0,0,0,
1315,Dante Pettis\PettDa00,NYG,26,,3,0,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1316,Michael Pittman Jr.\PittMi01,IND,24,WR,17,17,,,,,,0,1,0,0,0,0.0,2,1,1,0,0,
1317,Adam Prentice\PrenAd00,NOR,24,fb,7,3,,,,,,,,,,,0.0,1,1,0,0,0,
1318,Billy Price\PricBi01,NYG,27,OL,16,15,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1319,Byron Pringle\PrinBy00,KAN,28,wr,17,5,,,,,,0,2,1,0,0,0.0,1,1,0,0,0,
1320,Justin Pugh\PughJu00,ARI,31,OL,14,13,,,,,,,,,,,0.0,1,1,0,0,0,
1321,Dillon Radunz\RaduDi00,TEN,23,ol,12,1,,,,,,,,,,,0.0,1,1,0,0,0,
1322,Riley Reiff\ReifRi00,CIN,33,,12,12,,,,,,0,0,1,12,0,0.0,1,1,0,0,0,
1323,Craig Reynolds\ReynCr00,DET,25,,5,2,,,,,,,,,,,0.0,1,1,0,0,0,
1324,LaRoy Reynolds\ReynLa00,NYJ,31,,1,0,,,,,,,,,,,0.0,1,1,0,0,0,
1325,Calvin Ridley\RidlCa00,ATL,27,wr,5,5,,,,,,,,,,,0.0,1,1,0,0,0,
1326,Brandon Rusnak\WatsBr01,JAX,26,,4,0,,,,,,,,,,,0.0,1,1,0,0,0,
1327,KeiVarae Russell\RussKe00,NOR,28,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1328,Drew Sample\SampDr00,CIN,25,te,17,8,,,,,,0,0,1,-15,0,0.0,1,1,0,0,0,
1329,Deebo Samuel*+\SamuDe00,SFO,25,WR,16,15,,,,,,0,4,1,0,0,0.0,1,1,0,0,0,
1330,Emmanuel Sanders\SandEm00,BUF,34,WR,14,13,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1331,Mohamed Sanu\SanuMo00,SFO,32,,8,0,,,,,,,,,,,0.0,1,1,0,0,0,
1332,Eric Saubert\SaubEr00,DEN,27,te,17,4,,,,,,,,,,,0.0,1,1,0,0,0,
1333,Brandon Scherff*\ScheBr00,WAS,30,G,11,11,,,,,,,,,,,0.0,1,1,0,0,0,
1334,Dalton Schultz\SchuDa00,DAL,25,TE,17,15,,,,,,,,,,,0.0,1,1,0,0,0,
1335,Boston Scott\ScotBo02,PHI,26,rb,16,4,,,,,,0,1,0,0,0,0.0,2,1,1,0,0,
1336,Trenton Scott\ScotTr01,CAR,27,t,14,5,,,,,,,,,,,0.0,1,1,0,0,0,
1337,Vernon Scott\ScotVe00,GNB,24,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1338,Trey Sermon\SermTr00,SFO,22,rb,9,2,,,,,,,,,,,0.0,2,1,1,0,0,
1339,Tajae Sharpe\SharTa00,ATL,27,wr,15,7,,,,,,,,,,,0.0,1,1,0,0,0,
1340,Tyler Shelvin\ShelTy00,CIN,23,,3,0,,,,,,,,,,,0.0,4,1,3,0,0,
1341,Laviska Shenault Jr.\ShenLa00,JAX,23,wr,16,10,,,,,,0,1,1,0,0,0.0,1,1,0,0,0,
1342,Trent Sieg\SiegTr00,LVR,26,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,
1343,Devin Singletary\SingDe00,BUF,24,RB,17,16,,,,,,0,5,2,5,0,0.0,1,1,0,0,0,
1344,Joey Slye\SlyeJo00,3TM,25,,12,0,,,,,,,,,,,0.0,2,1,1,0,0,
1345,DeVonta Smith\SmitDe07,PHI,23,WR,17,16,,,,,,1,1,0,0,0,0.0,1,1,0,0,0,
1346,Jeff Smith\SmitJe03,NYJ,24,wr,12,3,,,,,,,,,,,0.0,1,1,0,0,0,
1347,Jordan Smith\SmitJo03,JAX,23,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1348,Lee Smith\SmitLe00,ATL,34,,16,6,,,,,,,,,,,0.0,1,1,0,0,0,
1349,Saivion Smith\SmitSa02,2TM,24,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1350,Shi Smith\SmitSh03,CAR,23,,6,0,,,,,,,,,,,0.0,1,1,0,0,0,
1351,Sutton Smith\SmitSu00,LVR,25,,8,0,,,,,,,,,,,0.0,1,1,0,0,0,
1352,T.J. Smith\SmitTJ00,MIN,24,,1,0,,,,,,,,,,,0.0,3,1,2,0,0,
1353,Tyron Smith*\SmitTy00,DAL,31,T,11,11,,,,,,,,,,,0.0,1,1,0,0,0,
1354,Za'Darius Smith\SmitZa00,GNB,29,,1,0,,,,,,,,,,,0.0,1,1,0,0,0,
1355,Durham Smythe\SmytDu00,MIA,26,TE,17,12,,,,,,,,,,,0.0,2,1,1,0,0,
1356,Quinton Spain\SpaiQu00,CIN,30,G,16,16,,,,,,,,,,,0.0,1,1,0,0,0,
1357,Amon-Ra St. Brown\StxxAm00,DET,22,wr,17,9,,,,,,,,,,,0.0,1,1,0,0,0,
1358,Terence Steele\SteeTe01,DAL,24,T,16,13,,,,,,,,,,,0.0,1,1,0,0,0,
1359,JaCoby Stevens\StevJa00,PHI,23,lb,2,1,,,,,,,,,,,0.0,3,1,2,0,0,
1360,Jack Stoll\StolJa00,PHI,23,te,16,5,,,,,,0,0,1,0,0,0.0,2,1,1,0,0,
1361,Dillon Stoner\StonDi00,LVR,23,,6,0,,,,,,,,,,,0.0,1,1,0,0,0,
1362,Ryan Tannehill\TannRy00,TEN,33,QB,17,17,,,,,,0,10,1,1,0,0.0,2,1,1,0,0,
1363,Malik Taylor\TaylMa01,GNB,26,,10,0,,,,,,0,1,0,0,0,0.0,2,1,1,0,0,
1364,Patrick Taylor\TaylPa01,GNB,23,,9,0,,,,,,,,,,,0.0,1,1,0,0,0,
1365,Vincent Taylor\TaylVi00,HOU,27,dt,1,1,,,,,,,,,,,0.0,2,1,1,0,0,
1366,Ian Thomas\ThomIa00,CAR,25,TE,17,13,,,,,,0,0,1,9,0,0.0,1,1,0,0,0,
1367,Colin Thompson\ThomCo03,CAR,28,te,11,2,,,,,,,,,,,0.0,1,1,0,0,0,
1368,Nick Thurman\ThurNi00,ATL,26,,1,0,,,,,,,,,,,0.0,1,1,0,0,1,
1369,Noah Togiai\TogiNo00,PHI,24,,1,0,,,,,,,,,,,0.0,2,1,1,0,0,
1370,Johnny Townsend\TownJo01,2TM,26,,4,0,,,,,,,,,,,0.0,1,1,0,0,0,
1371,Adam Trautman\TrauAd00,NOR,24,te,13,10,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1372,Laquon Treadwell\TreaLa00,JAX,26,wr,12,7,,,,,,,,,,,0.0,2,1,1,0,0,
1373,Jay Tufele\TufeJa00,JAX,22,,4,0,,,,,,,,,,,0.0,2,1,1,0,0,
1374,Marlon Tuipulotu\TuipMa00,PHI,22,,5,0,,,,,,,,,,,0.0,5,1,4,0,0,
1375,Tristan Vizcaino\VizcTr00,LAC,25,,6,0,,,,,,,,,,,0.0,1,1,0,0,0,
1376,Nigel Warrior\WarrNi01,SEA,24,,4,0,,,,,,,,,,,0.0,1,1,0,0,0,
1377,Quez Watkins\WatkQu00,PHI,23,WR,17,12,,,,,,,,,,,0.0,2,1,1,0,0,
1378,Jon Weeks\WeekJo00,HOU,35,,17,0,,,,,,,,,,,0.0,2,1,1,0,0,
1379,Dede Westbrook\WestDe00,MIN,28,,15,0,,,,,,0,2,1,0,0,0.0,1,1,0,0,0,
1380,Nick Westbrook-Ikhine\WestNi00,TEN,24,wr,16,7,,,,,,0,1,0,0,0,0.0,3,1,2,0,0,
1381,Ethan Westbrooks\WestEt00,NOR,31,,1,0,,,,,,,,,,,0.0,1,1,0,0,0,
1382,Kevin White\WhitKe00,NOR,29,wr,6,1,,,,,,1,0,0,0,0,0.0,4,1,3,0,0,
1383,Cody Whitehair\WhitCo03,CHI,29,OL,17,17,,,,,,,,,,,0.0,1,1,0,0,0,
1384,Mitchell Wilcox\WilcMi01,CIN,25,te,15,1,,,,,,,,,,,0.0,3,1,2,0,0,
1385,Rachad Wildgoose\WildRa00,NYJ,21,,5,0,,,,,,,,,,,0.0,3,1,2,0,0,
1386,Jordan Wilkins\WilkJo01,2TM,27,,5,0,,,,,,,,,,,0.0,1,1,0,0,0,
1387,Javonte Williams\WillJa10,DEN,21,rb,17,1,,,,,,0,2,1,0,0,0.0,1,1,0,0,0,
1388,Jonah Williams\WillJo16,LAR,26,,8,0,,,,,,,,,,,0.0,5,1,4,0,0,
1389,Jonathan Williams\WillJo07,WAS,27,,5,0,,,,,,0,0,1,0,0,0.0,2,1,1,0,0,
1390,Raequan Williams\WillRa03,PHI,24,dt,1,1,,,,,,,,,,,0.0,2,1,1,0,0,
1391,Rodarius Williams\WillRo07,NYG,25,,5,0,,,,,,,,,,,0.0,1,1,0,0,0,
1392,Trayveon Williams\WillTr06,CIN,24,,5,0,,,,,,,,,,,0.0,2,1,1,0,0,
1393,Trent Williams*+\WillTr21,SFO,33,T,15,15,,,,,,,,,,,0.0,1,1,0,0,0,
1394,Cedrick Wilson Jr.\WilsCe01,DAL,26,wr,16,4,,,,,,0,3,1,0,0,0.0,1,1,0,0,0,
1395,Jeff Wilson\WilsJe01,SFO,26,rb,9,4,,,,,,0,1,1,0,0,0.0,1,1,0,0,0,
1396,Marvin Wilson\WilsMa05,PHI,23,,1,0,,,,,,,,,,,0.0,3,1,2,0,0,
1397,Tristan Wirfs*+\WirfTr00,TAM,22,T,17,17,,,,,,,,,,,0.0,1,1,0,0,0,
1398,Steven Wirtel\WirtSt01,GNB,24,,9,0,,,,,,,,,,,0.0,1,1,0,0,0,
1399,Robert Woods\WoodRo02,LAR,29,wr,9,9,,,,,,,,,,,0.0,1,1,0,0,0,
1400,Isaiah Wynn\WynnIs00,NWE,26,OL,16,15,,,,,,,,,,,0.0,1,1,0,0,0,
1401,Kenny Yeboah\YeboKe00,NYJ,23,,9,0,,,,,,,,,,,0.0,1,1,0,0,0,
1402,Jabari Zuniga\ZuniJa00,NYJ,24,,3,0,,,,,,1,0,0,0,0,1.0,3,1,2,0,1,
1403,Myles Adams\AdamMy00,SEA,23,,2,0,,,,,,,,,,,0.0,5,0,5,0,1,
1404,Brandon Aiyuk\AiyuBr00,SFO,23,WR,17,16,,,,,,0,2,2,-4,0,0.0,,,,,,
1405,Landen Akers\AkerLa00,LAR,24,,2,0,,,,,,,,,,,0.0,1,0,1,0,0,
1406,Brandon Allen\AlleBr00,CIN,29,qb,6,1,,,,,,0,1,1,0,0,0.0,,,,,,
1407,David Andrews\AndrDa00,NWE,29,C,17,17,,,,,,0,0,1,0,0,0.0,,,,,,
1408,Daniel Archibong\ArchDa01,PIT,24,,2,0,,,,,,,,,,,0.0,2,0,2,0,0,
