Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
1168,Jamil Douglas\DougJa00,TEN,27,rg,15,5,,,,,,0,0,1,0,0,0.0,,,,,,
1169,Devante Downs\DownDe00,2TM,24,,9,0,,,,,,,,,,,0.0,1,0,1,0,0,
1170,Kenyan Drake\DrakKe00,2TM,25,,14,10,,,,,,0,2,1,0,0,0.0,,,,,,
1171,David Edwards\EdwaDa01,LAR,22,rg,16,10,,,,,,0,0,2,0,0,0.0,,,,,,
1172,Austin Ekeler\EkelAu00,LAC,24,rb,16,8,,,,,,0,3,1,0,0,0.0,,,,,,
1173,Pat Elflein\ElflPa00,MIN,25,LG,15,15,,,,,,0,0,1,0,0,0.0,,,,,,
1174,Ezekiel Elliott*\ElliEz00,DAL,24,RB,16,16,,,,,,0,3,1,0,0,0.0,,,,,,
1175,Jake Elliott\ElliJa03,PHI,24,,16,0,,,,,,,,,,,0.0,1,0,1,0,0,
1176,Kaden Elliss\ElliKa00,NOR,24,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1177,Alex Erickson\EricAl01,CIN,27,wr,16,6,,,,,,0,4,1,0,0,0.0,,,,,,
1178,Tyler Ervin\ErviTy00,2TM,26,,10,0,,,,,,0,2,1,0,0,0.0,,,,,,
1179,Ka'imi Fairbairn\FairKa01,HOU,25,,16,0,,,,,,,,,,,0.0,1,0,1,0,0,
1180,Dan Feeney\FeenDa00,LAC,25,LG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1181,Matt Feiler\FeilMa00,PIT,27,RT,16,16,,,,,,0,0,3,0,0,0.0,,,,,,
1182,Jon Feliciano\FeliJo00,BUF,27,RG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1183,Ryan Finley\FinlRy00,CIN,25,,3,3,,,,,,0,4,1,0,0,0.0,,,,,,
1184,Ryan Fitzpatrick\FitzRy00,MIA,37,QB,15,13,,,,,,0,9,5,-8,0,0.0,,,,,,
1185,Joe Flacco\FlacJo00,DEN,34,QB,8,8,,,,,,0,8,2,0,0,0.0,,,,,,
1186,Ereck Flowers\FlowEr00,WAS,25,G/LG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1187,D.J. Fluker\FlukDJ00,SEA,28,RG,14,14,,,,,,0,0,1,0,0,0.0,,,,,,
1188,Cody Ford\FordCo00,BUF,23,RT,16,15,,,,,,0,0,2,0,0,0.0,,,,,,
1189,Ramon Foster\FostRa21,PIT,33,G/LG,14,14,,,,,,0,0,1,0,0,0.0,,,,,,
1190,Leonard Fournette\FourLe00,JAX,24,RB,15,15,,,,,,0,1,1,0,0,0.0,,,,,,
1191,Travis Frederick*\FredTr00,DAL,28,C,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1192,Devonta Freeman\FreeDe00,ATL,27,RB,14,14,,,,,,0,3,1,0,0,0.0,,,,,,
1193,Royce Freeman\FreeRo00,DEN,23,,16,0,,,,,,0,0,2,0,0,0.0,,,,,,
1194,Jimmy Garoppolo\GaroJi00,SFO,28,QB,16,16,,,,,,0,10,3,-21,0,0.0,,,,,,
1195,Graham Glasgow\GlasGr00,DET,27,G/RG,15,15,,,,,,0,0,1,0,0,0.0,,,,,,
1196,Mike Glennon\GlenMi00,OAK,30,,2,0,,,,,,0,3,2,-3,0,0.0,,,,,,
1197,Mark Glowinski\GlowMa00,IND,27,RG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1198,Melvin Gordon\GordMe00,LAC,26,RB,12,11,,,,,,0,4,1,0,0,0.0,,,,,,
1199,Matt Haack\HaacMa00,MIA,25,,16,0,,,,,,,,,,,0.0,1,0,1,0,0,
1200,Mecole Hardman*\HardMe00,KAN,21,wr,16,5,,,,,,0,2,1,0,0,0.0,,,,,,
1201,Willie Harvey\HarvWi00,CLE,23,,2,0,,,,,,,,,,,0.0,1,0,1,0,0,
1202,Dwayne Haskins\HaskDw00,WAS,22,qb,9,7,,,,,,0,6,2,-21,0,0.0,,,,,,
1203,Rob Havenstein\HaveRo00,LAR,27,RT,9,9,,,,,,0,0,1,0,0,0.0,,,,,,
1204,Trayvon Henderson\HendTr01,CIN,24,,4,0,,,,,,,,,,,0.0,1,0,1,0,0,
1205,Hunter Henry\HenrHu00,LAC,25,TE,12,12,,,,,,0,1,1,0,0,0.0,,,,,,
1206,Josh Hill\HillJo02,NOR,29,TE,16,11,,,,,,0,0,1,0,0,0.0,,,,,,
1207,Nyheim Hines\HineNy00,IND,23,,16,2,,,,,,0,1,0,0,0,0.0,1,0,1,0,0,
1208,Devlin Hodges\HodgDe00,PIT,23,qb,8,6,,,,,,0,5,3,0,0,0.0,,,,,,
1209,J.P. Holtz\HoltJ.01,2TM,26,,15,7,,,,,,,,,,,0.0,2,0,2,0,0,
1210,Tytus Howard\HowaTy00,HOU,23,RT,8,8,,,,,,0,0,1,0,0,0.0,,,,,,
1211,Albert Huggins\HuggAl01,PHI,22,,4,0,,,,,,,,,,,0.0,3,0,3,0,1,
1212,Joey Hunt\HuntJo00,SEA,25,c,14,8,,,,,,0,0,1,0,0,0.0,,,,,,
1213,Carlos Hyde\HydeCa00,HOU,29,RB,16,14,,,,,,0,4,1,0,0,0.0,,,,,,
1214,Germain Ifedi\IfedGe00,SEA,25,RT/T,16,16,,,,,,0,1,2,-1,0,0.0,,,,,,
1215,Mark Ingram*\IngrMa01,BAL,30,RB,15,15,,,,,,0,2,2,0,0,0.0,,,,,,
1216,Joey Ivie\IvieJo00,2TM,24,,8,0,,,,,,,,,,,0.0,2,0,2,0,1,
1217,Lamar Jackson*+\JackLa00,BAL,22,QB,15,15,,,,,,0,9,4,-3,0,0.0,,,,,,
1218,Josh Jacobs\JacoJo01,OAK,21,RB,13,13,,,,,,0,1,1,0,0,0.0,,,,,,
1219,Richie James\JameRi00,SFO,24,,16,1,,,,,,0,1,0,-7,0,0.0,2,0,2,0,0,
1220,J.J. Jansen\JansJ.00,CAR,33,,16,0,,,,,,,,,,,0.0,2,0,2,0,0,
1221,Ryan Jensen\JensRy00,TAM,28,C,16,16,,,,,,0,0,4,0,0,0.0,,,,,,
1222,Aaron Jones\JoneAa00,GNB,25,RB,16,16,,,,,,0,3,1,0,0,0.0,,,,,,
1223,Daniel Jones\JoneDa05,NYG,22,QB,13,12,,,,,,0,19,3,-15,0,0.0,,,,,,
1224,T.J. Jones\JoneT.00,NYG,27,,3,0,,,,,,0,3,3,0,0,0.0,,,,,,
1225,Tevin Jones\JoneTe02,PIT,27,,5,0,,,,,,0,0,1,0,0,0.0,,,,,,
1226,Michael Jordan\JordMi01,CIN,21,LG,13,9,,,,,,0,0,1,0,0,0.0,,,,,,
1227,Kyle Juszczyk*\JuszKy00,SFO,28,FB,12,12,,,,,,0,0,1,14,0,0.0,,,,,,
1228,Case Keenum\KeenCa00,WAS,31,QB,10,8,,,,,,0,6,1,-2,0,0.0,,,,,,
1229,Dennis Kelly\KellDe00,TEN,29,,15,4,,,,,,0,0,1,0,0,0.0,,,,,,
1230,Lance Kendricks\KendLa00,LAC,31,/te,12,1,,,,,,1,0,0,0,0,0.0,,,,,,
1231,George Kittle*+\KittGe00,SFO,26,TE,14,14,,,,,,0,1,1,0,0,0.0,,,,,,
1232,Younghoe Koo\KooxYo00,ATL,25,,8,0,,,,,,0,0,1,3,0,0.0,,,,,,
1233,Jake Kumerow\KumeJa00,GNB,27,,14,4,,,,,,,,,,,0.0,2,0,2,0,0,
1234,Cody Latimer\LatiCo00,NYG,27,WR,15,10,,,,,,,,,,,0.0,1,0,1,0,0,
1235,Ronald Leary\LearRo00,DEN,30,G/RG,12,12,,,,,,0,0,1,0,0,0.0,,,,,,
1236,Dion Lewis\LewiDi00,TEN,29,/rb,16,1,,,,,,0,1,1,0,0,0.0,,,,,,
1237,Brandon Linder\LindBr00,JAX,27,C,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1238,Phillip Lindsay\LindPh00,DEN,25,RB,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1239,Shalom Luani\LuanSh00,LAC,25,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1240,Marlon Mack\MackMa00,IND,23,RB,14,12,,,,,,0,0,1,0,0,0.0,,,,,,
1241,Patrick Mahomes*\MahoPa00,KAN,24,QB,14,14,,,,,,0,3,1,0,0,0.0,,,,,,
1242,Marcus Mariota\MariMa01,TEN,26,qb,7,6,,,,,,0,3,2,0,0,0.0,,,,,,
1243,Alexander Mattison\MattAl01,MIN,21,,13,0,,,,,,0,1,2,0,0,0.0,,,,,,
1244,Baker Mayfield\MayfBa00,CLE,24,QB,16,16,,,,,,0,6,4,-20,0,0.0,,,,,,
1245,Ray-Ray McCloud\McClRa00,CAR,23,,6,0,,,,,,0,3,1,0,0,0.0,,,,,,
1246,Colt McCoy\McCoCo00,WAS,33,/qb,1,1,,,,,,0,2,1,0,0,0.0,,,,,,
1247,LeSean McCoy\McCoLe01,KAN,31,RB,13,9,,,,,,0,3,1,0,0,0.0,,,,,,
1248,Kaleb McGary\McGaKa00,ATL,24,RT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1249,Stacy McGee\McGeSt01,CAR,29,,4,0,,,,,,,,,,,0.5,2,0,2,0,1,
1250,T.Y. McGill\McGiT.00,LAC,27,,3,0,,,,,,,,,,,0.0,2,0,2,0,0,
1251,Terry McLaurin\McLaTe00,WAS,24,WR,14,14,,,,,,0,0,1,0,0,0.0,,,,,,
1252,Sony Michel\MichSo00,NWE,24,RB,16,14,,,,,,0,2,1,0,0,0.0,,,,,,
1253,Kolton Miller\MillKo00,OAK,24,LT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1254,Gardner Minshew II\MinsGa00,JAX,23,QB,14,12,,,,,,0,12,1,0,0,0.0,,,,,,
1255,Joe Mixon\MixoJo00,CIN,23,RB,16,15,,,,,,0,0,1,0,0,0.0,,,,,,
1256,Bryan Mone\MoneBr00,SEA,24,,4,0,,,,,,,,,,,0.0,4,0,4,0,1,
1257,D.J. Moore\MoorD.00,CAR,22,WR,15,15,,,,,,0,2,1,0,0,0.0,,,,,,
1258,Jason Moore\MoorJa02,LAC,24,,10,0,,,,,,,,,,,0.0,2,0,2,0,0,
1259,Matt Moore\MoorMa01,KAN,35,,6,2,,,,,,0,2,1,0,0,0.0,,,,,,
1260,Kyler Murray\MurrKy00,ARI,22,QB,16,16,,,,,,0,5,3,-15,0,0.0,,,,,,
1261,Brian O'Neill\ONeiBr00,MIN,24,RT,15,15,,,,,,0,0,1,0,0,0.0,,,,,,
1262,Adrian Peterson\PeteAd01,WAS,34,RB,15,15,,,,,,0,3,3,0,0,0.0,,,,,,
1263,Bradley Pinion\PiniBr00,TAM,25,,16,0,,,,,,,,,,,0.0,1,0,1,0,0,
1264,Anthony Pittman\PittAn01,DET,23,,1,0,,,,,,,,,,,0.0,1,0,1,0,1,
1265,Bilal Powell\PoweBi00,NYJ,31,/rb,13,1,,,,,,0,0,1,0,0,0.0,,,,,,
1266,Dak Prescott\PresDa01,DAL,26,QB,16,16,,,,,,0,6,2,-5,0,0.0,,,,,,
1267,Jalen Richard\RichJa01,OAK,26,,16,0,,,,,,0,2,2,0,0,0.0,,,,,,
1268,Andre Roberts*\RobeAn00,BUF,31,,13,0,,,,,,0,1,1,0,0,0.0,,,,,,
1269,Cam Robinson\RobiCa00,JAX,24,LT,14,14,,,,,,0,0,1,0,0,0.0,,,,,,
1270,Greg Robinson\RobiGr01,CLE,27,LT/T,15,14,,,,,,0,0,1,0,0,0.0,,,,,,
1271,Ben Roethlisberger\RoetBe00,PIT,37,,2,2,,,,,,0,1,1,0,0,0.0,,,,,,
1272,Chester Rogers\RogeCh02,IND,25,wr,12,6,,,,,,0,2,1,0,0,0.0,,,,,,
1273,Chase Roullier\RoulCh00,WAS,26,C,14,14,,,,,,0,0,1,0,0,0.0,,,,,,
1274,Matt Ryan\RyanMa00,ATL,34,QB,15,15,,,,,,0,9,2,0,0,0.0,,,,,,
1275,Rodger Saffold\SaffRo20,TEN,31,LG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1276,Curtis Samuel\SamuCu00,CAR,23,WR,16,15,,,,,,0,0,1,0,0,0.0,,,,,,
1277,Deebo Samuel\SamuDe00,SFO,23,WR,15,11,,,,,,0,2,1,0,0,0.0,,,,,,
1278,Mohamed Sanu\SanuMo00,2TM,30,,15,12,,,,,,0,0,1,0,0,0.0,,,,,,
1279,Max Scharping\SchaMa01,HOU,23,LG,16,14,,,,,,0,0,1,0,0,0.0,,,,,,
1280,Michael Schofield\SchoMi00,LAC,29,G/RG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1281,Boston Scott\ScotBo02,PHI,24,,11,2,,,,,,0,4,1,0,0,0.0,,,,,,
1282,Trenton Scott\ScotTr01,LAC,25,LT,16,9,,,,,,0,0,1,0,0,0.0,,,,,,
1283,Isaac Seumalo\SeumIs00,PHI,26,LG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1284,Coleman Shelton\ShelCo00,LAR,24,,11,0,,,,,,0,0,1,0,0,0.0,,,,,,
1285,Marcus Sherels\SherMa20,2TM,32,,8,0,,,,,,0,1,1,0,0,0.0,,,,,,
1286,Devin Singletary\SingDe00,BUF,22,RB,12,8,,,,,,0,4,1,0,0,0.0,,,,,,
1287,Deyon Sizer\SizeDe00,DEN,23,,1,0,,,,,,,,,,,0.0,1,0,1,0,0,
1288,Joey Slye\SlyeJo00,CAR,23,,16,0,,,,,,,,,,,0.0,1,0,1,0,0,
1289,Chris Smith\SmitCh03,CLE,27,,9,0,0,0,0,0,1,,,,,,0.0,1,0,1,0,1,
1290,Kaden Smith\SmitKa00,NYG,22,te,9,6,,,,,,0,2,2,0,0,0.0,,,,,,
1291,Tyron Smith*\SmitTy00,DAL,29,LT,13,13,,,,,,0,0,1,0,0,0.0,,,,,,
1292,JuJu Smith-Schuster\SmitJu00,PIT,23,WR,12,12,,,,,,0,1,1,0,0,0.0,,,,,,
1293,Nate Solder\SoldNa00,NYG,31,LT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1294,Quinton Spain\SpaiQu00,BUF,28,LG,16,16,,,,,,0,0,2,0,0,0.0,,,,,,
1295,Diontae Spencer\SpenDi00,DEN,27,,16,2,,,,,,0,3,1,0,0,0.0,,,,,,
1296,Matthew Stafford\StafMa00,DET,31,QB,8,8,,,,,,0,5,1,-10,0,0.0,,,,,,
1297,Jace Sternberger\SterJa00,GNB,23,,6,1,,,,,,,,,,,0.0,1,0,1,0,0,
1298,Ryan Succop\SuccRy44,TEN,33,k,6,0,,,,,,,,,,,0.0,1,0,1,0,0,
1299,Courtland Sutton*\SuttCo00,DEN,24,WR,16,14,,,,,,0,2,1,2,0,0.0,,,,,,
1300,Ryan Switzer\SwitRy00,PIT,25,,9,0,,,,,,0,1,1,0,0,0.0,,,,,,
1301,Ryan Tannehill*\TannRy00,TEN,31,QB,12,10,,,,,,0,5,1,-1,0,0.0,,,,,,
1302,Mitchell Trubisky\TrubMi00,CHI,25,QB,15,15,,,,,,0,5,3,-10,0,0.0,,,,,,
1303,C.J. Uzomah\UzomC.00,CIN,26,TE,16,16,,,,,,,,,,,0.0,1,0,1,0,0,
1304,Halapoulivaati Vaitai\VaitHa00,PHI,26,/t,16,3,,,,,,0,0,1,0,0,0.0,,,,,,
1305,Greg Van Roten\VanRGr00,CAR,29,G/LG,11,11,,,,,,0,0,2,0,0,0.0,,,,,,
1306,Alejandro Villanueva\VillAl00,PIT,31,LT,16,16,,,,,,0,0,2,0,0,0.0,,,,,,
1307,Colby Wadman\WadmCo00,DEN,24,,16,0,,,,,,0,1,1,0,0,0.0,,,,,,
1308,Spencer Ware\WareSp00,KAN,28,,3,1,,,,,,0,1,1,0,0,0.0,,,,,,
1309,Deshaun Watson*\WatsDe00,HOU,24,QB,15,15,,,,,,0,10,5,-3,0,0.0,,,,,,
1310,Nsimba Webster\WebsNs00,LAR,23,,5,0,,,,,,0,1,1,0,0,0.0,,,,,,
1311,Jon Weeks\WeekJo00,HOU,33,,16,0,,,,,,,,,,,0.0,2,0,2,0,0,
1312,Carson Wentz\WentCa00,PHI,27,QB,16,16,,,,,,0,16,9,-26,0,0.0,,,,,,
1313,Dede Westbrook\WestDe00,JAX,26,WR,15,11,,,,,,0,1,2,0,0,0.0,,,,,,
1314,Elijah Wilkinson\WilkEl00,DEN,24,RT,15,12,,,,,,0,0,1,0,0,0.0,,,,,,
1315,Damien Williams\WillDa05,KAN,27,rb,11,6,,,,,,0,1,1,0,0,0.0,,,,,,
1316,Darrel Williams\WillDa10,KAN,24,,12,0,,,,,,0,1,1,0,0,0.0,,,,,,
1317,Daryl Williams\WillDa06,CAR,27,lg/T,16,12,,,,,,0,0,1,0,0,0.0,,,,,,
1318,Gerald Willis\WillGe02,MIA,24,,2,0,,,,,,,,,,,0.0,2,0,2,0,0,
1319,Bobo Wilson\WilsJe00,TAM,24,,6,1,,,,,,0,3,2,0,0,0.0,,,,,,
1320,Russell Wilson*\WilsRu00,SEA,31,QB,16,16,,,,,,0,8,2,-11,0,0.0,,,,,,
1321,Jameis Winston\WinsJa00,TAM,25,QB,16,16,,,,,,0,12,3,-14,0,0.0,,,,,,
1322,Jonathan Wynn\WynnJo00,DET,24,,1,0,,,,,,,,,,,0.0,1,0,1,0,0,
1323,Kerry Wynn\WynnKe00,CIN,28,,2,0,,,,,,,,,,,0.0,3,0,3,0,0,
1324,Marshal Yanda*\YandMa20,BAL,35,G/RG,15,15,,,,,,0,0,1,0,0,0.0,,,,,,
1325,Kevin Zeitler\ZeitKe00,NYG,29,RG,15,15,,,,,,0,0,2,0,0,0.0,,,,,,
1326,Brandon Zylstra\ZylsBr00,CAR,26,,8,0,,,,,,0,1,1,0,0,0.0,,,,,,
